Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-111459:R-HSA-111459	3	0.425531914893617	0.01623971058916328	P99999, P55210, P55211	383	5	9075	14.216710182767624	0.9999714073176559	0.39238122375594553	21.643451255531886
UP_KEYWORDS	Thiol protease	12	1.702127659574468	0.016240261557298113	Q96DC9, Q9HC96, O75317, Q9UBR2, P07858, P07711, Q9NXJ5, Q99538, Q70EL2, P55210, P55211, P25774	705	153	20581	2.2896398275622305	0.9985690718613389	0.1275470047034638	20.417793846712883
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	12	1.702127659574468	0.0162517011599169	P05997, P22692, Q9HCJ1, O00300, O15119, O95390, Q15063, Q99715, P07686, P35555, P12643, P13611	644	137	16792	2.2839008024663374	1.0	0.6392468104352543	25.58974405655905
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	15	2.127659574468085	0.016257908995006377	O75460, P51965, P60604, Q9BZQ6, P43307, Q8N2K1, Q9NYU1, Q15437, P13667, O95757, Q86YB8, P62877, Q9UNL2, Q92611, Q92598	303	169	6879	2.015056535239323	0.9833921487820597	0.14581779988225507	19.179661169097407
INTACT	4713:NADH:ubiquinone oxidoreductase subunit B7(NDUFB7)	4	0.5673758865248227	0.016263385443514623	Q8NB16, Q8N4V1, Q9Y3E0, O43920	603	13	14039	7.163668835310627	1.0	0.9062052189736863	26.897611482648408
INTACT	5442:RNA polymerase mitochondrial(POLRMT)	4	0.5673758865248227	0.016263385443514623	P04637, P48681, Q00653, Q8WVM0	603	13	14039	7.163668835310627	1.0	0.9062052189736863	26.897611482648408
GOTERM_BP_DIRECT	GO:0048843~negative regulation of axon extension involved in axon guidance	5	0.7092198581560284	0.01628816508303249	Q99985, Q8NFY4, O75326, P41221, Q14563	644	26	16792	5.0143334925943615	1.0	0.6326463830087888	25.639482575098725
GOTERM_BP_DIRECT	GO:0050999~regulation of nitric-oxide synthase activity	5	0.7092198581560284	0.01628816508303249	Q8WWM9, O75608, Q9Y314, Q03393, P01584	644	26	16792	5.0143334925943615	1.0	0.6326463830087888	25.639482575098725
GAD_DISEASE	restenosis	8	1.1347517730496455	0.016462094500386434	P04637, P01033, P17301, P05362, P01583, P05231, P05106, P01584	523	66	12971	3.0061996639434496	1.0	0.3901550405359543	25.744034003674678
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	14	1.9858156028368796	0.016548581447305366	Q8N4A0, P16278, Q14410, P04062, P06744, O94808, P07686, Q9Y4C5, P07738, O00754, P15121, P32189, O94766, P06280	644	174	16792	2.097951024487756	1.0	0.6312451306882874	25.993790894536637
BIOGRID_INTERACTION	10211:FLOT1~flotillin 1	7	0.9929078014184398	0.016563660362761662	Q96SB4, Q9HC96, O95477, Q8N4V1, O95425, A0A1B0GTB0, O75787, Q9Y3E0	669	50	16152	3.380089686098655	1.0	0.994954573434199	30.367247403483113
BIOGRID_INTERACTION	51520:LARS~leucyl-tRNA synthetase	7	0.9929078014184398	0.016563660362761662	P03372, O95793, P50452, P24941, Q6FI81, Q9BW61, Q8NI22	669	50	16152	3.380089686098655	1.0	0.994954573434199	30.367247403483113
UP_SEQ_FEATURE	domain:EGF-like 17; calcium-binding	3	0.425531914893617	0.016607650531944986	P46531, P35556, P35555	701	6	20063	14.310271041369473	0.9999999999999921	0.8353667863924039	24.940944390497254
UP_SEQ_FEATURE	domain:EGF-like 19; calcium-binding	3	0.425531914893617	0.016607650531944986	P46531, P35556, P35555	701	6	20063	14.310271041369473	0.9999999999999921	0.8353667863924039	24.940944390497254
UP_SEQ_FEATURE	domain:EGF-like 21; calcium-binding	3	0.425531914893617	0.016607650531944986	P46531, P35556, P35555	701	6	20063	14.310271041369473	0.9999999999999921	0.8353667863924039	24.940944390497254
UP_SEQ_FEATURE	short sequence motif:Twin CX3C motif	3	0.425531914893617	0.016607650531944986	O60220, Q9Y5J7, Q9Y5L4	701	6	20063	14.310271041369473	0.9999999999999921	0.8353667863924039	24.940944390497254
UP_SEQ_FEATURE	domain:EGF-like 23; calcium-binding	3	0.425531914893617	0.016607650531944986	P46531, P35556, P35555	701	6	20063	14.310271041369473	0.9999999999999921	0.8353667863924039	24.940944390497254
GAD_DISEASE	Myocardial Infarction	33	4.680851063829787	0.01663808938355697	Q8N1W1, O60658, Q99985, Q6DN12, P05231, P02462, Q9BY76, O75762, O95477, P00750, P55285, P17301, O94851, P35869, Q9NPH3, P43146, P05362, P35354, P30533, P35556, Q86V48, P05106, P03372, P55290, Q9UNN8, P24557, Q9NZ45, P00749, O60603, P01137, P03956, Q13126, P21399	523	536	12971	1.5269363031876944	1.0	0.39029587449041314	25.98194080007361
GAD_DISEASE	Pancreatitis, Chronic	5	0.7092198581560284	0.01674935465732886	P05362, P05231, P10145, P01137, P01584	523	25	12971	4.960229445506692	1.0	0.389261791926669	26.13197571400222
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	172	24.397163120567374	0.01681017060891779	Q8N4A0, Q9H2J7, Q16270, P16278, G8JLL2, Q86VR8, Q9H1A3, Q99985, Q5JTV8, Q9NP80, Q9HCG7, Q99988, Q99715, Q8NCL9, P02462, P17900, O75144, Q13336, Q24JP5, P18564, Q9UMF0, P25774, Q7Z4N8, Q02388, P10619, Q96K49, Q86V40, P12111, Q9H1B5, P08572, P05362, P35354, P30533, Q9BZQ6, G5E9Z6, P55290, P56199, Q96AD5, Q86YB8, O15118, Q15063, O60603, Q6ZUK4, P01137, P53794, P05997, Q9GZR5, P98066, O00469, P41221, Q70UQ0, Q99538, P05231, P46531, O00754, Q5VXT5, P55285, P17301, Q16706, Q9UBR2, O94766, P22304, Q96HD1, P12643, Q5T0S4, Q13219, Q96RV3, P25940, P22692, P43146, P35613, P04062, P32004, Q9NZU0, Q8IWB1, Q9UGH3, O95631, Q9UNA0, P26022, Q8N8Z6, Q96PD2, P21810, P07093, Q92611, Q14563, P03956, Q8IXL6, P01033, Q99519, Q9Y6M7, P15309, Q16769, Q92626, P07686, P18084, Q5UCC4, F5H7V9, P15514, P27487, Q658P3, P05120, Q68CR1, O00300, Q6ZSY5, Q9H015, Q9H5V8, P05026, Q0VDD8, Q9H013, P08476, O75460, Q9Y282, Q9NPH3, O75326, P19440, P17948, P15018, P05106, P24821, Q8NFY4, P52823, Q8TDX6, O95150, Q8TCT9, P00749, Q9HAR2, P13611, Q96RQ9, Q8TAL6, Q9UBN6, Q96QE2, P21589, Q9NWM8, P39060, P07711, O95084, Q9Y4C5, Q9BY76, P00750, Q01459, Q7KYR7, Q8NBJ7, Q86V85, O95477, C9J4I9, Q9UHN6, P58397, Q96CC6, P13726, P11047, P28845, Q8TDW0, P06280, Q8IUW5, P27701, P12110, O94923, P07858, Q8TBQ9, P54709, O95390, O00592, P43307, Q13478, P35556, P35555, Q9NYU1, P48307, P12109, Q9UNN8, Q9UNW1, P01583, O43852, O43493	701	4234	20063	1.1626672740271842	0.9999999999999947	0.8227341888132296	25.20531085693595
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	4	0.5673758865248227	0.016894383065405805	P24385, P38936, P24941, P30281	682	15	18224	7.125708699902248	0.9996251287351106	0.23817011482386763	21.55020086206315
INTACT	3309:heat shock protein family A (Hsp70) member 5(HSPA5)	15	2.127659574468085	0.01691047165253738	O75460, Q96EB6, Q92844, Q9Y5L4, Q99729, P04637, P03372, Q01201, Q00653, O95757, P60484, O43852, O15264, Q92598, Q04864	603	173	14039	2.018663905904006	1.0	0.9088352763581945	27.810960694261777
GAD_DISEASE	Scleroderma, Systemic|Skin Ulcer|Systemic Scleroderma	4	0.5673758865248227	0.016932227254917817	P01583, P05231, P01137, P01584	523	14	12971	7.08604206500956	1.0	0.3895333132617106	26.377945370414846
GAD_DISEASE	fibrin fragment D	4	0.5673758865248227	0.016932227254917817	Q8N1W1, Q9UNN8, P13726, Q9Y5B8	523	14	12971	7.08604206500956	1.0	0.3895333132617106	26.377945370414846
GAD_DISEASE	Inflammation|Myocardial Infarction	4	0.5673758865248227	0.016932227254917817	P01583, P05231, P01137, P01584	523	14	12971	7.08604206500956	1.0	0.3895333132617106	26.377945370414846
UP_KEYWORDS	Myristate	14	1.9858156028368796	0.01694867880682774	P08754, P61204, P62760, P37235, Q9P032, A0A0J9YXT0, Q9H0F7, P49006, O15355, O75896, P17568, Q99653, Q96KC2, P40616, P01583	705	195	20581	2.0959010729223495	0.9989273044388726	0.1302439081760487	21.21341482741187
GOTERM_CC_DIRECT	GO:0008305~integrin complex	5	0.7092198581560284	0.017120843667421056	P18084, P18564, P17301, P56199, P05106	682	27	18224	4.948408819376561	0.9996630558159681	0.23395914532446627	21.807225568788592
GAD_DISEASE	Pancreatitis	6	0.851063829787234	0.017363640459975342	P01583, P05231, P10145, P01137, P01112, P01584	523	38	12971	3.9159706148737046	1.0	0.3941996938679577	26.955149616441343
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	8	1.1347517730496455	0.01740845203471171	P04637, P09038, Q92963, Q13393, O95631, P38936, P24941, P01112	644	70	16792	2.979946761313221	1.0	0.6428955993160259	27.152392520683975
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	8	1.1347517730496455	0.01740845203471171	O95835, P37840, P41221, P20809, P15018, O00165, P05231, P01137	644	70	16792	2.979946761313221	1.0	0.6428955993160259	27.152392520683975
GOTERM_MF_DIRECT	GO:0001618~virus receptor activity	8	1.1347517730496455	0.017488485567612278	P18084, P27487, P18564, P17301, P05362, O95832, O15118, P05106	648	70	16881	2.977248677248677	0.9999997954651333	0.5750126883700543	23.96147695542281
GOTERM_BP_DIRECT	GO:1901215~negative regulation of neuron death	6	0.851063829787234	0.01762537797054037	Q96EB6, P37840, P04062, Q9NQ88, P05231, Q04864	644	40	16792	3.9111801242236024	1.0	0.6404852833920238	27.441963399540548
BIOGRID_INTERACTION	11198:SUPT16H~SPT16 homolog, facilitates chromatin remodeling subunit	11	1.5602836879432624	0.017625959028238186	Q8N0Z3, Q9ULX9, Q9NR30, P03372, P05362, M0QZM1, Q9UER7, P24941, Q8N9T8, Q8IW35, Q8TC44	669	112	16152	2.3712363869314546	1.0	0.9960643202756241	31.97910086461686
UP_TISSUE	Colon endothelium	6	0.851063829787234	0.01767627138505211	Q7KYR7, Q658P3, P07711, O94851, Q68D10, O75911	690	42	18912	3.9155279503105587	0.9908173304393942	0.37439977586656836	20.826805505831736
INTACT	10075:HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase(HUWE1)	8	1.1347517730496455	0.01782227755674264	P04637, Q16659, P03372, Q07820, P43307, P55199, O43920, Q9HC21	603	63	14039	2.9564347574297827	1.0	0.9144744038356155	29.079617240779864
BIOGRID_INTERACTION	367:AR~androgen receptor	14	1.9858156028368796	0.01791376829976666	Q96EB6, P24385, P09086, O95425, P43146, P40337, P14921, Q8N2W9, Q92466, O43293, P17676, Q9UER7, P60484, Q04864	669	163	16152	2.0736746540482542	1.0	0.9960602561510039	32.409635852458486
INTACT	5358:plastin 3(PLS3)	5	0.7092198581560284	0.017961351149253936	Q9UBN6, P40337, Q9UET6, P06744, O15264	603	24	14039	4.850400773908237	1.0	0.9106108779288494	29.271252489586107
INTACT	5898:RAS like proto-oncogene A(RALA)	5	0.7092198581560284	0.017961351149253936	P24385, P30154, A0A1B0GTB0, O75787, Q9HBH0, P01112	603	24	14039	4.850400773908237	1.0	0.9106108779288494	29.271252489586107
GOTERM_BP_DIRECT	GO:0030214~hyaluronan catabolic process	4	0.5673758865248227	0.018024684361093085	P09038, Q99653, P07686, P01137	644	15	16792	6.953209109730849	1.0	0.6419243199759657	27.972150496037273
KEGG_PATHWAY	hsa05210:Colorectal cancer	8	1.1347517730496455	0.018202739604357532	P04637, P99999, Q9Y243, P24385, P15153, P43146, P01137, P55211	303	62	6879	2.929415522197381	0.9898736256596338	0.15641679427436683	21.230924988829948
GAD_DISEASE	Bone Density	17	2.4113475177304964	0.018247012381624204	Q99985, P05362, Q16769, P05231, P50479, P03372, P15514, P01583, O00300, Q5T9L3, P00749, P03891, P12643, Q7Z4N8, P01137, P03956, P01584	523	223	12971	1.8906704164487393	1.0	0.4065330188259517	28.123740861390488
INTERPRO	IPR014836:Integrin beta subunit, cytoplasmic domain	3	0.425531914893617	0.018279415759422966	P18084, P18564, P05106	682	6	18559	13.606304985337244	0.9999999999571116	0.9081172693891343	25.99594926637555
INTERPRO	IPR022321:Insulin-like growth factor-binding protein family 1-6, chordata	3	0.425531914893617	0.018279415759422966	P22692, P18065, P24593	682	6	18559	13.606304985337244	0.9999999999571116	0.9081172693891343	25.99594926637555
INTERPRO	IPR004217:Tim10/DDP family zinc finger	3	0.425531914893617	0.018279415759422966	O60220, Q9Y5J7, Q9Y5L4	682	6	18559	13.606304985337244	0.9999999999571116	0.9081172693891343	25.99594926637555
INTERPRO	IPR009168:Insulin-like growth factor binding protein	3	0.425531914893617	0.018279415759422966	P22692, P18065, P24593	682	6	18559	13.606304985337244	0.9999999999571116	0.9081172693891343	25.99594926637555
BIOGRID_INTERACTION	7157:TP53~tumor protein p53	31	4.397163120567376	0.018281769326482206	P51946, P11387, Q9Y2D8, P54132, O94992, P18146, Q13315, P00491, P61081, O43293, P38936, H3BUL5, Q96EB6, Q96SB4, P49757, Q8N0Z3, P35354, P14921, P40337, P17096, P24941, Q07820, P55199, P04637, P13693, P03372, Q16637, Q7LG56, Q9UER7, P60484, P01112	669	484	16152	1.5463810547381684	1.0	0.9961523081826922	32.95634436200854
BIOGRID_INTERACTION	1161:ERCC8~ERCC excision repair 8, CSA ubiquitin ligase complex subunit	5	0.7092198581560284	0.018362521950686574	P04637, Q6W2J9, Q92466, P11387, Q9BW61	669	25	16152	4.828699551569507	1.0	0.9958985688411638	33.07574617899521
BIOGRID_INTERACTION	27333:GOLIM4~golgi integral membrane protein 4	5	0.7092198581560284	0.018362521950686574	Q8N4V1, A0A1B0GTB0, P17844, O75787, Q9Y3E0, O94766	669	25	16152	4.828699551569507	1.0	0.9958985688411638	33.07574617899521
BIOGRID_INTERACTION	1327:COX4I1~cytochrome c oxidase subunit 4I1	5	0.7092198581560284	0.018362521950686574	P17568, O95299, Q8N4V1, Q9Y3E0, Q9NZ45	669	25	16152	4.828699551569507	1.0	0.9958985688411638	33.07574617899521
BIOGRID_INTERACTION	23368:PPP1R13B~protein phosphatase 1 regulatory subunit 13B	5	0.7092198581560284	0.018362521950686574	P04637, O95835, Q9Y2D8, Q8NHQ8, P01112	669	25	16152	4.828699551569507	1.0	0.9958985688411638	33.07574617899521
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	32	4.539007092198582	0.01850327742827479	P27658, P16278, G8JLL2, Q99519, O95391, Q8IU60, O00327, Q9Y535, Q13336, Q8TCU6, Q8IZV5, O14981, Q9UBR2, Q96JC9, P05023, P55210, Q92968, P25774, Q8WTS1, P10619, Q8N5K1, Q99541, Q6ULP2, P08572, P07858, O00592, O95390, Q15437, Q9BXY0, P13611, P01112, D6RBR6	682	558	18224	1.5324104730972576	0.9998243940286274	0.24341782385885014	23.35933722398982
GOTERM_MF_DIRECT	GO:0045499~chemorepellent activity	5	0.7092198581560284	0.01861276013441201	Q99985, Q8NFY4, O75326, Q9NZU0, Q14563	648	27	16881	4.824245541838135	0.9999999247207567	0.5782178747641429	25.301229570388294
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	11	1.5602836879432624	0.01876680045204971	P09038, P09341, Q13393, P15153, P32004, P78556, P19971, P42830, P00749, P10145, P01112	644	122	16792	2.350982588331127	1.0	0.6501494443823341	28.94780390990299
PFAM	PF08725:Integrin beta cytoplasmic domain	3	0.425531914893617	0.01892161632910022	P18084, P18564, P05106	654	6	17475	13.360091743119266	0.999998381221525	0.8511526660973402	25.021853430202622
PFAM	PF07965:Integrin beta tail domain	3	0.425531914893617	0.01892161632910022	P18084, P18564, P05106	654	6	17475	13.360091743119266	0.999998381221525	0.8511526660973402	25.021853430202622
PFAM	PF02953:Tim10/DDP family zinc finger	3	0.425531914893617	0.01892161632910022	O60220, Q9Y5J7, Q9Y5L4	654	6	17475	13.360091743119266	0.999998381221525	0.8511526660973402	25.021853430202622
REACTOME_PATHWAY	R-HSA-2024101:R-HSA-2024101	4	0.5673758865248227	0.019056096677282138	P21810, P22304, P07686, P13611	383	14	9075	6.769861991794106	0.9999954225234788	0.42812489978252966	24.91945079377087
GAD_DISEASE_CLASS	CHEMDEPENDENCY	169	23.97163120567376	0.01909105497499384	P16278, Q7Z589, Q99417, E7EVY3, Q14997, P78417, Q6DN12, Q9NP80, Q8NCL9, Q3T8J9, Q14D04, Q8N183, P02462, P09038, P17900, Q6MZQ0, Q13336, Q9UGC6, O14981, Q92539, Q01432, O94851, P55210, Q8NBU5, Q7Z4N8, P55211, Q96SB4, P12111, P08572, Q53GA4, O00217, Q9UQ03, P47712, O15021, Q8TC44, Q5TCZ1, G5E9Z6, P55290, Q6S5L8, Q86YB8, P24593, O60603, O14645, P01137, P01584, Q70EK8, P05997, Q92889, Q9NW97, P41221, Q9NWQ8, P05231, Q9UBW7, Q92804, O43432, Q8TF42, P17301, Q16706, Q96QR8, Q96MV1, Q13219, Q7Z6M2, P08754, Q9GZS1, Q96RV3, Q13506, Q9NYI0, O15539, P50452, E5RFJ9, Q9ULJ3, P43146, Q7L2E3, Q8IWB1, Q15582, P20810, Q9UGH3, Q8N1I0, Q8N8Z6, Q9HCJ1, Q96PD2, Q16719, Q16718, P03891, P10109, Q14563, Q9NTN3, Q9Y6M7, P15309, P37840, O95425, P30154, Q9H706, Q9Y6E0, Q92626, O15355, F5H7V9, Q9NW08, Q8TCU6, Q658P3, Q5TDH0, Q68CR1, O95832, Q9H015, O75911, Q12946, P08476, O75460, Q9NPH3, Q9NRP2, P51970, P17948, A0A0U1RQK7, Q9Y5B8, P05106, Q969R2, P04637, Q96G01, P24821, Q13393, Q9Y6Y0, Q8NHQ8, Q8TDX6, P60484, Q9HAR2, O00194, P13611, P27658, P37059, Q8WVF1, Q53EP0, Q9BQC3, Q96QE2, O60563, O95677, Q2WGJ9, Q9NWM0, Q9HBI1, Q9Y4C5, O00327, O95477, C9J4I9, Q9UHN6, P58397, Q96CC6, Q5C9Z4, Q86XZ4, Q8TDW0, Q9BUD6, Q8IUW5, Q86SQ9, Q96EB6, O94923, P17096, Q6DCA0, Q13478, P35556, P35555, Q9NYU1, Q15437, P03372, P12109, A0PK00, P01583, Q6ZS30, Q3B7T1, P24557, Q8N4X5, Q9NXJ5, O94921, P10145, O43493, C9J3Q3	523	3639	12971	1.1517982636584654	0.29316750199810604	0.02849946879617571	13.245266682502022
INTERPRO	IPR013780:Glycosyl hydrolase, family 13, all-beta	4	0.5673758865248227	0.019276971992656378	O00754, Q16706, P04062, P06280	682	16	18559	6.803152492668622	0.9999999999884919	0.8987147854580592	27.21355074260725
GAD_DISEASE	Mental Disorders	6	0.851063829787234	0.019277924697808632	Q9HCJ6, Q9NXK6, P08572, Q9NXJ5, Q9H013, P02462	523	39	12971	3.8155611119282247	1.0	0.42084586635675325	29.46518587892435
UP_SEQ_FEATURE	short sequence motif:Prevents secretion from ER	7	0.9929078014184398	0.01930370337316908	P13667, Q9UNW1, Q9NWM8, P30533, Q9BZQ6, O43852, Q9NYU1	701	61	20063	3.2843245012979114	1.0	0.8488969619082403	28.38929457241247
BIOGRID_INTERACTION	9908:G3BP2~G3BP stress granule assembly factor 2	6	0.851063829787234	0.019347440162455265	P04637, P03372, Q9Y6Y0, Q9Y6E0, P60484, P24941	669	38	16152	3.812131224923295	1.0	0.9966660516314538	34.51583111562528
BIOGRID_INTERACTION	54904:WHSC1L1~Wolf-Hirschhorn syndrome candidate 1-like 1	6	0.851063829787234	0.019347440162455265	Q13315, P03372, O60563, O95391, Q9UER7, P01137	669	38	16152	3.812131224923295	1.0	0.9966660516314538	34.51583111562528
UP_KEYWORDS	Metal-binding	147	20.851063829787233	0.019389023653329535	Q8N4A0, Q8N1W1, P04732, Q13472, O95391, O60711, Q9H0P0, Q9NXS2, Q86V35, P18146, Q9P107, Q01432, P38936, O94851, Q7Z4N8, Q86V40, P62760, P08574, Q9H1B7, O75362, P35354, O60906, Q9BZQ6, Q8N2W9, O00217, P50479, Q9C0D9, Q70EL2, P47712, O15021, P55290, Q2TB10, P56199, Q9NZ45, H3BUX2, Q5SXM8, Q03393, P41229, P05997, A0A0J9YXT0, O00469, Q9H0F7, O76080, Q8WWN8, Q92804, Q9UBW7, P46531, O00754, P55285, Q16706, P17301, P40616, Q07352, Q86UA6, P09104, O94766, P22304, Q13219, P08754, P37235, Q9ULJ3, Q6FI81, P24941, Q96SZ6, Q5VYS8, P99999, Q99653, B2WTI3, O43819, Q9UNA0, Q969G6, Q96SQ9, P10109, Q3KRA9, P03956, Q8IXL6, O60658, P01033, P20908, P37840, Q16769, Q9Y6E0, Q92626, Q8N543, Q8IU60, O15355, Q16775, Q9NW08, O95835, Q658P3, P05023, Q9H013, O75460, Q9HBD1, Q5TFE4, O95749, P31629, Q9Y5B8, P04637, Q8WWM9, Q8N9F7, P13498, Q9Y5J7, Q8TDX6, O76003, Q9HAR2, Q8NI22, Q8NAP3, P24462, Q96TA2, Q8IY33, A6NDG6, P39060, P21589, Q9NWM8, O95677, P30520, Q92844, Q8NBJ7, C9J4I9, P62877, P58397, P0C7P0, Q9BUD6, Q8TDW5, Q53GG5, Q96EB6, Q8N5K1, Q06203, Q96C19, O60220, Q8IYW5, P09234, Q9Y5L4, P15531, Q93083, P03372, Q96FQ6, Q96BH1, P80297, Q7KZI7, Q96JP5, P24557, Q7LG56, Q9UJV9, Q99584, O43852, Q9UKK9, P21399	705	3640	20581	1.1789443535188215	0.9996030826680513	0.14498447354738053	23.897982552880315
REACTOME_PATHWAY	R-HSA-210991:R-HSA-210991	5	0.7092198581560284	0.019392660914546073	P35613, P32004, P54709, P05026, P03956	383	25	9075	4.738903394255875	0.9999963238434323	0.41961953969857535	25.302275829843367
REACTOME_PATHWAY	R-HSA-75876:R-HSA-75876	5	0.7092198581560284	0.019392660914546073	G8JLL2, Q9BW60, Q9GZR5, O60488, Q5T0S4	383	25	9075	4.738903394255875	0.9999963238434323	0.41961953969857535	25.302275829843367
KEGG_PATHWAY	hsa05144:Malaria	7	0.9929078014184398	0.01944453605260184	P14210, P05362, O60603, P05231, P10145, P01137, P01584	303	49	6879	3.2432814710042432	0.9926202608417376	0.1608132704104973	22.515427502060714
GAD_DISEASE_CLASS	UNKNOWN	82	11.631205673758865	0.019744662954491295	P24385, Q8IXL6, G8JLL2, P01033, P20908, P37840, P78417, Q99715, P02462, P09038, Q9HC96, F5H7V9, Q13336, Q8TCU6, O95832, O00300, Q9H015, P38936, P42830, P25774, Q9H013, Q04864, Q02388, Q9H1B5, P05362, P35354, P40337, P52926, P30533, O94808, P17948, Q07820, P05106, P47712, G5E9Z6, P04637, P24821, P56199, P13498, Q16637, P15121, O15118, O60603, P00749, P01137, P01034, P01584, Q92889, P39060, P21589, P05231, Q13315, P46531, O95477, P00750, P17301, Q00653, P14210, P17302, P11047, P19971, P28845, P30281, P06280, P12643, Q5T0S4, P04062, P07858, Q9NZI8, P35555, P99999, P03372, P12109, Q9UNN8, Q9UNA0, Q9HCJ1, P01583, P07093, P03891, P10145, P03956, Q13126, P01112	523	1613	12971	1.2608146761672312	0.3015973488816217	0.0272345335971369	13.67047337565972
GOTERM_BP_DIRECT	GO:0060426~lung vasculature development	3	0.425531914893617	0.01981945645291792	P41134, P15018, Q12946	644	6	16792	13.037267080745343	1.0	0.6637618607059143	30.310329994381924
GOTERM_BP_DIRECT	GO:0006689~ganglioside catabolic process	3	0.425531914893617	0.01981945645291792	P17900, Q99519, P07686	644	6	16792	13.037267080745343	1.0	0.6637618607059143	30.310329994381924
GOTERM_BP_DIRECT	GO:0048598~embryonic morphogenesis	3	0.425531914893617	0.01981945645291792	P09038, Q9NZU0, P17948	644	6	16792	13.037267080745343	1.0	0.6637618607059143	30.310329994381924
GOTERM_MF_DIRECT	GO:0004308~exo-alpha-sialidase activity	3	0.425531914893617	0.019854042863680015	P16278, P10619, Q99519	648	6	16881	13.025462962962962	0.999999975063972	0.5832828599127922	26.754748037784736
GOTERM_MF_DIRECT	GO:0097322~7SK snRNA binding	3	0.425531914893617	0.019854042863680015	Q9NR30, O60563, O94992	648	6	16881	13.025462962962962	0.999999975063972	0.5832828599127922	26.754748037784736
UP_SEQ_FEATURE	domain:CUB	4	0.5673758865248227	0.019960051878949225	Q8N8Z6, P98066, Q96PD2, Q9H5V8	701	17	20063	6.734245195938575	1.0	0.8445792876969758	29.20591157795631
UP_SEQ_FEATURE	active site:Proton acceptor	35	4.964539007092199	0.019967949539351597	Q8IUS5, P49748, Q99519, Q16769, Q9Y6E0, Q92626, Q9NXS2, O95819, Q9UEE5, Q9Y243, Q8IZV5, O95835, C9J4I9, O43293, H3BUL5, P09104, P28845, O94766, O15264, O75911, Q96EB6, O75460, Q96SB4, Q9Y394, Q8N4C8, P35354, O60906, P17948, P24941, Q9UKU7, O15021, O75897, Q16659, Q7KZI7, O94921, Q03393	701	672	20063	1.4906532334759865	1.0	0.8309753548582618	29.215684100342067
INTACT	204851:homeodomain interacting protein kinase 1(HIPK1)	4	0.5673758865248227	0.020051069420669004	P04637, Q9UER7, O00165, P12757	603	14	14039	6.65197820421701	1.0	0.9280008640514769	32.09233257903357
GAD_DISEASE	Blood Pressure	29	4.113475177304964	0.020176388332372813	Q8N1W1, Q16270, O95677, Q9H706, P05231, O75762, Q9UGC6, Q9C004, P18564, Q8TCU6, Q9UQQ2, Q9UHN6, O00300, Q7Z6M2, Q13506, Q96LT7, P78556, P55290, Q8N1I0, O60687, Q8NEY1, Q8TDX6, O15119, O94921, Q92611, Q14563, P01137, P03956, C9J3Q3	523	462	12971	1.556781968827858	1.0	0.4324373831591921	30.614972989212585
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	8	1.1347517730496455	0.02042206686394298	P99999, P17568, O60220, Q9Y5J7, P51970, O00165, Q6FI81, O43920	682	74	18224	2.888800824284695	0.9999290334202485	0.25809989321956417	25.46620161111712
GAD_DISEASE	periodontal disease	4	0.5673758865248227	0.020544482361732057	P01583, O60603, P05231, P01584	523	15	12971	6.61363926067559	1.0	0.4352385153100039	31.08090258289944
GAD_DISEASE	metabolism disorders	4	0.5673758865248227	0.020544482361732057	P05997, P05231, P05106, P01137	523	15	12971	6.61363926067559	1.0	0.4352385153100039	31.08090258289944
GAD_DISEASE	Asthma|	11	1.5602836879432624	0.020575724872052455	P13498, Q86YB8, P35354, P01583, Q13478, O60603, P05231, P10145, P05106, P01137, P01584	523	118	12971	2.311971351719221	1.0	0.4326797716245998	31.120312711549303
GOTERM_CC_DIRECT	GO:0005730~nucleolus	45	6.382978723404255	0.020595901853962616	P49748, Q9H6F5, Q14978, P11387, O60563, P54132, Q9Y6E0, O14682, Q13823, Q68D10, Q92804, Q9NYV6, Q13336, Q9NV31, Q5C9Z4, Q86UA6, Q9NR00, P38936, Q8N9T8, Q9NQZ2, Q96EB6, Q9GZS1, Q86WX3, Q9NR30, P07858, O15226, P17844, Q6FI81, Q9H9L3, Q9Y5L4, Q96GC9, P04637, Q9BXY0, O60763, B2WTI3, P46087, Q96FQ6, Q9NUL7, M0QZM1, Q9UBS3, Q9H501, Q9UER7, O76021, A4D1E9, O15446	682	857	18224	1.4031077515851857	0.9999346316486245	0.25321952334106	25.65439054841283
