Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR006558:LamG-like jellyroll fold	2	1.5037593984962405	0.027727947047810134	PAPP1_HUMAN, PTX3_HUMAN	131	4	18559	70.83587786259542	0.9999670296518101	0.6086577975383316	32.11105988778039
INTERPRO	IPR020877:Interleukin-1 conserved site	2	1.5037593984962405	0.027727947047810134	IL1B_HUMAN, IL1A_HUMAN	131	4	18559	70.83587786259542	0.9999670296518101	0.6086577975383316	32.11105988778039
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	4	3.007518796992481	0.02812449555381375	MMP1_HUMAN, CO5A1_HUMAN, CO7A1_HUMAN, TIMP1_HUMAN	131	92	18224	6.0484566876866905	0.9939423543324668	0.3056265076779383	29.605909093069382
GOTERM_MF_DIRECT	GO:0004370~glycerol kinase activity	2	1.5037593984962405	0.028135050422110834	GLPK2_HUMAN, GLPK_HUMAN	121	4	16881	69.75619834710744	0.9998822186602458	0.5013737768951985	31.92524097082339
SMART	SM00560:LamGL	2	1.5037593984962405	0.02911327522898487	PAPP1_HUMAN, PTX3_HUMAN	75	4	10057	67.04666666666667	0.9234993771237089	0.5754896104216946	27.33536856842278
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	4	3.007518796992481	0.0292310407945081	ESR1_HUMAN, PGH2_HUMAN, CYTC_HUMAN, DUS1_HUMAN	124	91	16792	5.952499113789436	0.9999999999999954	0.5278387343597385	37.81899301452106
BBID	58.(CD40L)_immnosurveillance	3	2.2556390977443606	0.029707592136398463	ICAM1_HUMAN, IL8_HUMAN, IL1A_HUMAN	8	16	388	9.09375	0.4691701974545912	0.4691701974545912	20.77349411746271
BIOCARTA	h_granulocytesPathway:Adhesion and Diapedesis of Granulocytes	3	2.2556390977443606	0.029809807994101007	ICAM1_HUMAN, IL8_HUMAN, IL1A_HUMAN	31	15	1625	10.483870967741934	0.9662735565377729	0.8163523932575567	29.040195363276244
KEGG_PATHWAY	hsa05146:Amoebiasis	5	3.7593984962406015	0.030564524799574302	CO5A1_HUMAN, PAI2_HUMAN, IL1B_HUMAN, CO4A2_HUMAN, IL8_HUMAN	78	106	6879	4.160014513788099	0.9956267035407199	0.36408254892809633	31.651605547023586
GOTERM_BP_DIRECT	GO:0006508~proteolysis	9	6.7669172932330826	0.030744036836068418	MMP1_HUMAN, CATZ_HUMAN, CATB_HUMAN, UROK_HUMAN, PAPP1_HUMAN, HGF_HUMAN, CATL1_HUMAN, MMP3_HUMAN, CATS_HUMAN	124	500	16792	2.4375483870967742	0.9999999999999992	0.538067578545397	39.35304009207029
UP_KEYWORDS	Plasminogen activation	2	1.5037593984962405	0.03166272678579116	PAI2_HUMAN, UROK_HUMAN	133	5	20581	61.89774436090225	0.9995121168496299	0.26288944043831886	33.9308756573712
GOTERM_MF_DIRECT	GO:0004867~serine-type endopeptidase inhibitor activity	4	3.007518796992481	0.031874537421386094	PAI2_HUMAN, GDN_HUMAN, CO7A1_HUMAN, TFPI2_HUMAN	121	97	16881	5.753088523472779	0.9999652999014426	0.5197667860933206	35.371401549813584
GOTERM_BP_DIRECT	GO:0007568~aging	5	3.7593984962406015	0.03317178142596543	SYUA_HUMAN, FGF2_HUMAN, IBP5_HUMAN, TIMP1_HUMAN, NFKB2_HUMAN	124	165	16792	4.103616813294233	1.0	0.5579033910645952	41.74062614483084
UP_KEYWORDS	Mitochondrion outer membrane	4	3.007518796992481	0.03545246465410651	GLPK2_HUMAN, GLPK_HUMAN, HXK2_HUMAN, ACSL4_HUMAN	133	112	20581	5.526584317937702	0.9998073798811162	0.2803788657320414	37.18538106384979
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	2	1.5037593984962405	0.03609619135071428	IL1B_HUMAN, PGH2_HUMAN	124	5	16792	54.16774193548387	1.0	0.5812986705620099	44.49963708123882
UP_KEYWORDS	Symport	4	3.007518796992481	0.03625366806927229	S20A1_HUMAN, MOT7_HUMAN, S6A15_HUMAN, S23A2_HUMAN	133	113	20581	5.477676492115243	0.9998418136762605	0.27684985269337703	37.854207345811666
BIOCARTA	h_LairPathway:Cells and Molecules involved in local acute inflammatory response	3	2.2556390977443606	0.037739999685950223	ICAM1_HUMAN, IL8_HUMAN, IL1A_HUMAN	31	17	1625	9.250474383301707	0.986549063598886	0.7621786501725715	35.34433115352932
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	5	3.7593984962406015	0.037751051541133646	ANGL4_HUMAN, UROK_HUMAN, NR4A2_HUMAN, AT1B1_HUMAN, CYTC_HUMAN	124	172	16792	3.9366091522880717	1.0	0.590288989818808	46.006132975221256
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	3	2.2556390977443606	0.037875165664064785	ICAM1_HUMAN, CEBPB_HUMAN, INHBA_HUMAN	124	42	16792	9.672811059907833	1.0	0.583980400456789	46.11756015113162
UP_KEYWORDS	Hemostasis	3	2.2556390977443606	0.03800858013220274	UROK_HUMAN, TFPI2_HUMAN, TF_HUMAN	133	48	20581	9.671522556390977	0.9998972991471494	0.2796290083216939	39.296280383569595
UP_KEYWORDS	Blood coagulation	3	2.2556390977443606	0.03800858013220274	UROK_HUMAN, TFPI2_HUMAN, TF_HUMAN	133	48	20581	9.671522556390977	0.9998972991471494	0.2796290083216939	39.296280383569595
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	6	4.511278195488721	0.03866239904141671	HMGA2_HUMAN, VGFR1_HUMAN, UROK_HUMAN, CEBPB_HUMAN, IL8_HUMAN, MMP3_HUMAN	78	167	6879	3.1685859051128515	0.9989924012420237	0.4118560102134331	38.33096476931298
UP_KEYWORDS	Hydrolase	18	13.533834586466165	0.038733240375733	PLPL2_HUMAN, MMP1_HUMAN, EDEM1_HUMAN, KYNU_HUMAN, UROK_HUMAN, AMPD3_HUMAN, AGAL_HUMAN, CATL1_HUMAN, OTUB2_HUMAN, DCP2_HUMAN, G8JLL2_HUMAN, CATZ_HUMAN, CATB_HUMAN, IDS_HUMAN, PAPP1_HUMAN, MMP3_HUMAN, CATS_HUMAN, DUS1_HUMAN	133	1671	20581	1.6669051443690015	0.9999140966360621	0.27590849203557366	39.8827038949628
GOTERM_MF_DIRECT	GO:0005178~integrin binding	4	3.007518796992481	0.03892254546210051	CO5A1_HUMAN, ICAM1_HUMAN, BGH3_HUMAN, SEM7A_HUMAN	121	105	16881	5.314757969303424	0.9999965769798218	0.5678571843412483	41.43148450382073
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	5	3.7593984962406015	0.03981951006862597	ICAM1_HUMAN, FGF2_HUMAN, RASH_HUMAN, CCL20_HUMAN, SEM7A_HUMAN	124	175	16792	3.8691244239631337	1.0	0.595261006899275	47.835253274571635
INTERPRO	IPR018485:Carbohydrate kinase, FGGY, C-terminal	2	1.5037593984962405	0.04130444650277515	GLPK2_HUMAN, GLPK_HUMAN	131	6	18559	47.22391857506361	0.9999998108433116	0.7247450474136123	44.06483838965406
INTERPRO	IPR004074:Interleukin-1 receptor, type I/II	2	1.5037593984962405	0.04130444650277515	IL18R_HUMAN, IL1AP_HUMAN	131	6	18559	47.22391857506361	0.9999998108433116	0.7247450474136123	44.06483838965406
GOTERM_BP_DIRECT	GO:0019563~glycerol catabolic process	2	1.5037593984962405	0.04315880935516504	GLPK2_HUMAN, GLPK_HUMAN	124	6	16792	45.13978494623656	1.0	0.6181804316329901	50.66605845175959
GOTERM_BP_DIRECT	GO:0030031~cell projection assembly	2	1.5037593984962405	0.04315880935516504	RAC2_HUMAN, PARVB_HUMAN	124	6	16792	45.13978494623656	1.0	0.6181804316329901	50.66605845175959
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	6	4.511278195488721	0.04366888946198322	HMGA2_HUMAN, RASH_HUMAN, IL1B_HUMAN, INHBA_HUMAN, IL1A_HUMAN, TENA_HUMAN	124	262	16792	3.1012065993597635	1.0	0.6154589602916885	51.08556668091329
GOTERM_BP_DIRECT	GO:0000187~activation of MAPK activity	4	3.007518796992481	0.04394420606269546	ITA1_HUMAN, FGF2_HUMAN, IL1B_HUMAN, HGF_HUMAN	124	107	16792	5.0624057883629785	1.0	0.6108222587221059	51.3106048369135
UP_KEYWORDS	Fatty acid biosynthesis	3	2.2556390977443606	0.04395018368409144	PTGES_HUMAN, THAS_HUMAN, PGH2_HUMAN	133	52	20581	8.927559282822441	0.9999763471321117	0.29887391213340186	43.95270713076192
KEGG_PATHWAY	hsa00052:Galactose metabolism	3	2.2556390977443606	0.04396014046825463	ALDR_HUMAN, HXK2_HUMAN, AGAL_HUMAN	78	30	6879	8.81923076923077	0.9996169108114372	0.4299013763157856	42.3704575102969
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	12	9.022556390977442	0.044291327265956956	PTGES_HUMAN, WLS_HUMAN, PLPL2_HUMAN, THAS_HUMAN, LRC8C_HUMAN, CP2S1_HUMAN, ACSL4_HUMAN, PGH2_HUMAN, DHI1_HUMAN, FLRT3_HUMAN, ERO1B_HUMAN, T132A_HUMAN	131	862	18224	1.936628823435646	0.9996992058737157	0.41760457227107595	42.73549824676741
UP_SEQ_FEATURE	repeat:3; approximate	2	1.5037593984962405	0.04449142274276028	SYUA_HUMAN, SYUG_HUMAN	131	7	20063	43.75790621592148	0.9999999999540071	0.8851199560129963	48.290485875572244
UP_SEQ_FEATURE	metal ion-binding site:Calcium 4; via carbonyl oxygen	2	1.5037593984962405	0.04449142274276028	MMP1_HUMAN, MMP3_HUMAN	131	7	20063	43.75790621592148	0.9999999999540071	0.8851199560129963	48.290485875572244
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	3	2.2556390977443606	0.04468120008566468	IL18R_HUMAN, RASH_HUMAN, IL1B_HUMAN	124	46	16792	8.831697054698457	1.0	0.6102062166498536	51.908241030609645
UP_KEYWORDS	Fatty acid metabolism	4	3.007518796992481	0.04567513975737984	PTGES_HUMAN, THAS_HUMAN, ACSL4_HUMAN, PGH2_HUMAN	133	124	20581	4.9917535774921165	0.9999845827022624	0.3005213551383563	45.24148473410331
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	5	3.7593984962406015	0.0464068661970845	UROK_HUMAN, GDN_HUMAN, TFPI2_HUMAN, DOCK6_HUMAN, TF_HUMAN	124	184	16792	3.679873772791024	1.0	0.6177174294225066	53.280805036981036
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	3	2.2556390977443606	0.046448482034317375	FGF2_HUMAN, IL1B_HUMAN, IL1A_HUMAN	124	47	16792	8.64378860672615	1.0	0.6114336242170499	53.313447432377025
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	39	29.32330827067669	0.047061651036899695	LRC8C_HUMAN, PALM2_HUMAN, IL18R_HUMAN, SH3K1_HUMAN, UROK_HUMAN, UT1_HUMAN, FLRT3_HUMAN, TF_HUMAN, WLS_HUMAN, ICOSL_HUMAN, CD82_HUMAN, IL1AP_HUMAN, PARVB_HUMAN, BGH3_HUMAN, PLPL2_HUMAN, ITA1_HUMAN, S20A1_HUMAN, PAI2_HUMAN, DOCK4_HUMAN, ESR1_HUMAN, RGS5_HUMAN, GOPC_HUMAN, ICAM1_HUMAN, PREX1_HUMAN, E9PHV5_HUMAN, S6A15_HUMAN, AF1L2_HUMAN, S23A2_HUMAN, VGFR1_HUMAN, CATZ_HUMAN, TR11B_HUMAN, G5E9Z6_HUMAN, SYUA_HUMAN, RAC2_HUMAN, RASH_HUMAN, CDCP1_HUMAN, CADH6_HUMAN, AT1B1_HUMAN, SEM7A_HUMAN	131	4121	18224	1.3165410455848001	0.9998211042535382	0.4168403039673343	44.745073468540376
INTERPRO	IPR013201:Proteinase inhibitor I29, cathepsin propeptide	2	1.5037593984962405	0.04802198123744028	CATL1_HUMAN, CATS_HUMAN	131	7	18559	40.47764449291167	0.9999999856754871	0.7507578275428982	49.2279827043779
INTERPRO	IPR018484:Carbohydrate kinase, FGGY, N-terminal	2	1.5037593984962405	0.04802198123744028	GLPK2_HUMAN, GLPK_HUMAN	131	7	18559	40.47764449291167	0.9999999856754871	0.7507578275428982	49.2279827043779
GOTERM_MF_DIRECT	GO:0004908~interleukin-1 receptor activity	2	1.5037593984962405	0.04871987221424442	IL18R_HUMAN, IL1AP_HUMAN	121	7	16881	39.86068476977568	0.9999998670248318	0.6282631117016907	48.98479617418437
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	5	3.7593984962406015	0.048785920618272874	CO5A1_HUMAN, CATZ_HUMAN, CO7A1_HUMAN, CO4A2_HUMAN, PGH2_HUMAN	131	192	18224	3.6227735368956746	0.9998706369324664	0.4094142564044716	45.9629176497566
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	3	2.2556390977443606	0.050058699521150885	PTGES_HUMAN, ICAM1_HUMAN, NAMPT_HUMAN	124	49	16792	8.290980908492429	1.0	0.633140233765773	56.06522276791406
GOTERM_BP_DIRECT	GO:0071639~positive regulation of monocyte chemotactic protein-1 production	2	1.5037593984962405	0.05017009652708036	IL1B_HUMAN, IL1A_HUMAN	124	7	16792	38.69124423963134	1.0	0.6275814145842294	56.14766244891349
GOTERM_BP_DIRECT	GO:0006769~nicotinamide metabolic process	2	1.5037593984962405	0.05017009652708036	PGH2_HUMAN, NAMPT_HUMAN	124	7	16792	38.69124423963134	1.0	0.6275814145842294	56.14766244891349
UP_KEYWORDS	Glycerol metabolism	2	1.5037593984962405	0.050180671079060275	GLPK2_HUMAN, GLPK_HUMAN	133	8	20581	38.68609022556391	0.9999949775250915	0.31702677125931056	48.47990946995115
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	4	3.007518796992481	0.05025078533579979	ICAM1_HUMAN, CEBPB_HUMAN, IL8_HUMAN, CCL20_HUMAN	124	113	16792	4.793605481016272	1.0	0.6219005943481288	56.2072858420714
SMART	SM00848:SM00848	2	1.5037593984962405	0.05039799729540629	CATL1_HUMAN, CATS_HUMAN	75	7	10057	38.312380952380956	0.9888795822353291	0.6752641205028925	42.815407127604644
UP_SEQ_FEATURE	domain:Ig-like C2-type 3	4	3.007518796992481	0.050607266466305784	VGFR1_HUMAN, IL18R_HUMAN, ICAM1_HUMAN, IL1AP_HUMAN	131	128	20063	4.786020992366412	0.9999999999983997	0.896003843376031	52.88509357639772
KEGG_PATHWAY	hsa05133:Pertussis	4	3.007518796992481	0.051303913411692395	IL1B_HUMAN, IL8_HUMAN, CXCL5_HUMAN, IL1A_HUMAN	78	75	6879	4.703589743589744	0.999900632561955	0.4590593653971584	47.5688489243678
GOTERM_MF_DIRECT	GO:0017124~SH3 domain binding	4	3.007518796992481	0.05298965683190775	DOCK4_HUMAN, SH3K1_HUMAN, RHG06_HUMAN, AF1L2_HUMAN	121	119	16881	4.689492325855962	0.9999999680517564	0.6376859990182322	51.98544427162886
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	4	3.007518796992481	0.052995829619572984	CATB_HUMAN, E9PL11_HUMAN, CATL1_HUMAN, CATS_HUMAN	78	76	6879	4.641700404858299	0.9999272921974857	0.4487497319142484	48.70375215990832
GOTERM_BP_DIRECT	GO:0008344~adult locomotory behavior	3	2.2556390977443606	0.0556563425340174	SYUA_HUMAN, SYUG_HUMAN, NR4A2_HUMAN	124	52	16792	7.812655086848634	1.0	0.6543291499717366	60.032951210639595
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	3	2.2556390977443606	0.0556563425340174	PTGES_HUMAN, TIMP1_HUMAN, NFKB2_HUMAN	124	52	16792	7.812655086848634	1.0	0.6543291499717366	60.032951210639595
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	9	6.7669172932330826	0.05592642741365541	DOCK4_HUMAN, RGS5_HUMAN, ICAM1_HUMAN, PREX1_HUMAN, FGF2_HUMAN, RASH_HUMAN, RHG06_HUMAN, DOCK6_HUMAN, CCL20_HUMAN	124	565	16792	2.1571224664573223	1.0	0.6500878471388871	60.215623826746125
UP_SEQ_FEATURE	binding site:ATP; via carbonyl oxygen	2	1.5037593984962405	0.05683851255951335	GLPK2_HUMAN, GLPK_HUMAN	131	9	20063	34.03392705682782	0.9999999999999489	0.9050319343517184	57.17325936090276
GOTERM_BP_DIRECT	GO:0042119~neutrophil activation	2	1.5037593984962405	0.057130422898668605	PREX1_HUMAN, IL8_HUMAN	124	8	16792	33.85483870967742	1.0	0.65217129176449	61.0204677691162
GOTERM_BP_DIRECT	GO:0035234~ectopic germ cell programmed cell death	2	1.5037593984962405	0.057130422898668605	IL1B_HUMAN, IL1A_HUMAN	124	8	16792	33.85483870967742	1.0	0.65217129176449	61.0204677691162
PIR_SUPERFAMILY	PIRSF000538:keto-sugar kinase	2	1.5037593984962405	0.057787602448987896	GLPK2_HUMAN, GLPK_HUMAN	21	5	1692	32.22857142857143	0.7134996866179841	0.7134996866179841	36.84704698399225
GOTERM_MF_DIRECT	GO:0005507~copper ion binding	3	2.2556390977443606	0.06019071712056947	SYUA_HUMAN, LACC1_HUMAN, IL1A_HUMAN	121	56	16881	7.4738783943329405	0.9999999971581932	0.6648805020740827	56.67860616875841
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	4	3.007518796992481	0.06048660107254055	MMP1_HUMAN, ICAM1_HUMAN, RASH_HUMAN, AT1B1_HUMAN	124	122	16792	4.439978847170809	1.0	0.6678869445499012	63.18416054373439
BIOCARTA	h_eicosanoidPathway:Eicosanoid Metabolism	3	2.2556390977443606	0.06056249882250496	PTGES_HUMAN, THAS_HUMAN, PGH2_HUMAN	31	22	1625	7.148093841642228	0.9990854573132704	0.8260994340878143	50.746595548304605
INTERPRO	IPR000975:Interleukin-1	2	1.5037593984962405	0.061317243315959495	IL1B_HUMAN, IL1A_HUMAN	131	9	18559	31.48261238337574	0.9999999999178866	0.8096288987720722	58.16915497681232
UP_KEYWORDS	SH3-binding	3	2.2556390977443606	0.06187578760358676	DOCK4_HUMAN, SH3K1_HUMAN, RHG06_HUMAN	133	63	20581	7.368779090583602	0.9999997334972106	0.3679101141486607	56.079807810790804
GOTERM_MF_DIRECT	GO:0045236~CXCR chemokine receptor binding	2	1.5037593984962405	0.062202279519841135	GROA_HUMAN, CXCL5_HUMAN	121	9	16881	31.002754820936637	0.9999999985591865	0.6574976414149969	57.91155480576391
UP_SEQ_FEATURE	region of interest:Metalloprotease	2	1.5037593984962405	0.06295255431485278	MMP1_HUMAN, PAPP1_HUMAN	131	10	20063	30.630534351145037	0.9999999999999983	0.911876172226604	61.025169491153754
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2; in inhibited form	2	1.5037593984962405	0.06295255431485278	MMP1_HUMAN, MMP3_HUMAN	131	10	20063	30.630534351145037	0.9999999999999983	0.911876172226604	61.025169491153754
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	7	5.263157894736842	0.06321832600021263	RAC2_HUMAN, FGF2_HUMAN, RASH_HUMAN, IL1B_HUMAN, NFKB2_HUMAN, DUS1_HUMAN, IL1A_HUMAN	78	253	6879	2.4401033748859833	0.9999891177780633	0.48944537993989756	55.094421343865285
GOTERM_BP_DIRECT	GO:0035988~chondrocyte proliferation	2	1.5037593984962405	0.06404015585662473	HMGA2_HUMAN, STC1_HUMAN	124	9	16792	30.093189964157705	1.0	0.6836666143992325	65.35205840136808
KEGG_PATHWAY	hsa05132:Salmonella infection	4	3.007518796992481	0.06557934096249429	GROA_HUMAN, IL1B_HUMAN, IL8_HUMAN, IL1A_HUMAN	78	83	6879	4.250231696014828	0.999993002779814	0.4828613772668743	56.462406153791264
UP_SEQ_FEATURE	domain:DHR-2	2	1.5037593984962405	0.06902726472755183	DOCK4_HUMAN, DOCK6_HUMAN	131	11	20063	27.845940319222763	0.9999999999999999	0.9174084876209538	64.53079949538233
UP_SEQ_FEATURE	domain:DHR-1	2	1.5037593984962405	0.06902726472755183	DOCK4_HUMAN, DOCK6_HUMAN	131	11	20063	27.845940319222763	0.9999999999999999	0.9174084876209538	64.53079949538233
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	3	2.2556390977443606	0.06950703437481093	VGFR1_HUMAN, FGF2_HUMAN, RASH_HUMAN	124	59	16792	6.885729907053034	1.0	0.7087459945108555	68.45484153879006
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	3	2.2556390977443606	0.06950703437481093	CEBPB_HUMAN, IL1B_HUMAN, IBP5_HUMAN	124	59	16792	6.885729907053034	1.0	0.7087459945108555	68.45484153879006
GOTERM_MF_DIRECT	GO:0005515~protein binding	72	54.13533834586466	0.06956078970654647	IL18R_HUMAN, ANGL4_HUMAN, IBP5_HUMAN, CPEB4_HUMAN, NR4A2_HUMAN, ENC1_HUMAN, CATL1_HUMAN, INHBA_HUMAN, TF_HUMAN, CYTC_HUMAN, WLS_HUMAN, HMGA2_HUMAN, GDN_HUMAN, CD82_HUMAN, NAMPT_HUMAN, MYCBP_HUMAN, NFKB2_HUMAN, BGH3_HUMAN, TSG6_HUMAN, DOCK4_HUMAN, PREX1_HUMAN, CEBPB_HUMAN, AGAL_HUMAN, OTUB2_HUMAN, IL1A_HUMAN, CATB_HUMAN, VGFR1_HUMAN, LACC1_HUMAN, RASH_HUMAN, PGH2_HUMAN, E7EU35_HUMAN, AT1B1_HUMAN, SEM7A_HUMAN, LRC8C_HUMAN, GLPK_HUMAN, SH3K1_HUMAN, UROK_HUMAN, GFPT2_HUMAN, FGF2_HUMAN, E9PL11_HUMAN, CO4A2_HUMAN, FLRT3_HUMAN, HGF_HUMAN, DCP2_HUMAN, C9JLA2_HUMAN, CO7A1_HUMAN, SYUG_HUMAN, GDF15_HUMAN, PARVB_HUMAN, IL8_HUMAN, FBX22_HUMAN, MMP3_HUMAN, AHR_HUMAN, CSPG2_HUMAN, ITA1_HUMAN, EDEM1_HUMAN, MT2_HUMAN, ESR1_HUMAN, DCNL5_HUMAN, GOPC_HUMAN, ICAM1_HUMAN, HXK2_HUMAN, PTX3_HUMAN, CATZ_HUMAN, SYUA_HUMAN, CP2S1_HUMAN, RPOM_HUMAN, CCL20_HUMAN, TIMP1_HUMAN, CDCP1_HUMAN, ERO1B_HUMAN, DUS1_HUMAN	121	8785	16881	1.1434140651091032	0.9999999998813965	0.6810630302462506	62.150371126579685
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	4	3.007518796992481	0.0703376404919882	RAC2_HUMAN, SDA1_HUMAN, GROA_HUMAN, IP3KA_HUMAN	124	130	16792	4.166749379652606	1.0	0.7076867570429284	68.90280239004241
BIOCARTA	h_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae	3	2.2556390977443606	0.07074104758750188	IL1B_HUMAN, IL8_HUMAN, DUS1_HUMAN	31	24	1625	6.55241935483871	0.999730029432229	0.8066860103466517	56.4683549641559
GOTERM_BP_DIRECT	GO:0042416~dopamine biosynthetic process	2	1.5037593984962405	0.07089966016585823	SYUA_HUMAN, NR4A2_HUMAN	124	10	16792	27.083870967741934	1.0	0.7052470690365447	69.20251908609904
GOTERM_BP_DIRECT	GO:0044070~regulation of anion transport	2	1.5037593984962405	0.07089966016585823	LRC8C_HUMAN, STC1_HUMAN	124	10	16792	27.083870967741934	1.0	0.7052470690365447	69.20251908609904
KEGG_PATHWAY	hsa05200:Pathways in cancer	9	6.7669172932330826	0.07143480217975601	MMP1_HUMAN, RAC2_HUMAN, FGF2_HUMAN, RASH_HUMAN, CO4A2_HUMAN, IL8_HUMAN, PGH2_HUMAN, NFKB2_HUMAN, HGF_HUMAN	78	393	6879	2.0196711685261306	0.9999976709949245	0.4947163028636886	59.69159783066718
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	5	3.7593984962406015	0.07149420528320677	TR11B_HUMAN, CATB_HUMAN, ESR1_HUMAN, GDF15_HUMAN, DUS1_HUMAN	124	213	16792	3.178858094805391	1.0	0.7030317598452749	69.5166318626411
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	3	2.2556390977443606	0.07156975403882253	CEBPB_HUMAN, FGF2_HUMAN, HGF_HUMAN	124	60	16792	6.7709677419354835	1.0	0.69815647191687	69.55633033626812
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	4	3.007518796992481	0.07161715786139988	IL1B_HUMAN, FLRT3_HUMAN, TF_HUMAN, IL1A_HUMAN	124	131	16792	4.134942132479685	1.0	0.693196028665381	69.58121478665534
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	6	4.511278195488721	0.07273221132531321	ESR1_HUMAN, UROK_HUMAN, FGF2_HUMAN, RASH_HUMAN, HGF_HUMAN, CATL1_HUMAN	78	200	6879	2.645769230769231	0.9999981765016486	0.4835297991836014	60.37664463506873
GOTERM_BP_DIRECT	GO:0042493~response to drug	6	4.511278195488721	0.07290928155156737	TR11B_HUMAN, SYUA_HUMAN, ICAM1_HUMAN, PGH2_HUMAN, INHBA_HUMAN, CYTC_HUMAN	124	304	16792	2.672750424448217	1.0	0.6947847179372073	70.25221105223795
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	4	3.007518796992481	0.073332946741108	CO5A1_HUMAN, ITA1_HUMAN, CO4A2_HUMAN, TENA_HUMAN	78	87	6879	4.054818744473916	0.9999983720111861	0.46989200630204164	60.690203673852
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	4	3.007518796992481	0.07420756193828079	ICAM1_HUMAN, IL1AP_HUMAN, IL1B_HUMAN, NFKB2_HUMAN	124	133	16792	4.07276255154014	1.0	0.6963617241484005	70.91240920111252
UP_KEYWORDS	Pyridine nucleotide biosynthesis	2	1.5037593984962405	0.07432564142892376	KYNU_HUMAN, NAMPT_HUMAN	133	12	20581	25.790726817042607	0.9999999887642669	0.41629399761107055	63.02375643808422
INTERPRO	IPR018064:Metallothionein, vertebrate, metal binding site	2	1.5037593984962405	0.0744282331435554	MT2_HUMAN, MT1L_HUMAN	131	11	18559	25.758501040943788	0.9999999999995296	0.8492813204654001	65.53647041083704
INTERPRO	IPR027357:DHR-2 domain	2	1.5037593984962405	0.0744282331435554	DOCK4_HUMAN, DOCK6_HUMAN	131	11	18559	25.758501040943788	0.9999999999995296	0.8492813204654001	65.53647041083704
INTERPRO	IPR027007:DHR-1 domain	2	1.5037593984962405	0.0744282331435554	DOCK4_HUMAN, DOCK6_HUMAN	131	11	18559	25.758501040943788	0.9999999999995296	0.8492813204654001	65.53647041083704
INTERPRO	IPR010703:Dedicator of cytokinesis C-terminal	2	1.5037593984962405	0.0744282331435554	DOCK4_HUMAN, DOCK6_HUMAN	131	11	18559	25.758501040943788	0.9999999999995296	0.8492813204654001	65.53647041083704
INTERPRO	IPR026791:Dedicator of cytokinesis	2	1.5037593984962405	0.0744282331435554	DOCK4_HUMAN, DOCK6_HUMAN	131	11	18559	25.758501040943788	0.9999999999995296	0.8492813204654001	65.53647041083704
INTERPRO	IPR015621:Interleukin-1 receptor family	2	1.5037593984962405	0.0744282331435554	IL18R_HUMAN, IL1AP_HUMAN	131	11	18559	25.758501040943788	0.9999999999995296	0.8492813204654001	65.53647041083704
GOTERM_CC_DIRECT	GO:0030424~axon	5	3.7593984962406015	0.07469980008681687	MYO1D_HUMAN, G5E9Z6_HUMAN, SYUA_HUMAN, SYUG_HUMAN, CYTC_HUMAN	131	222	18224	3.133209545423286	0.999999078287614	0.5379385403027187	61.534304154970656
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	6	4.511278195488721	0.07525583572929467	MYO1D_HUMAN, G5E9Z6_HUMAN, SYUG_HUMAN, ACSL4_HUMAN, ENC1_HUMAN, CYTC_HUMAN	131	315	18224	2.649800072700836	0.9999991723127254	0.5214936572616777	61.8177933520762
